,property_id,check_in_date,room_category,successful_bookings,capacity
7947,17563,2022-07-19,rt4,8,19
7948,17564,2022-07-19,rt1,6,16
7949,17564,2022-07-19,rt2,12,40
7950,17564,2022-07-19,rt3,8,24
7951,17564,2022-07-19,rt4,6,17
7952,18558,2022-07-19,rt1,7,15
7953,18558,2022-07-19,rt2,14,30
7954,18558,2022-07-19,rt3,11,26
7955,18558,2022-07-19,rt4,8,20
7956,18559,2022-07-19,rt1,13,42
7957,18559,2022-07-19,rt2,18,44
7958,18559,2022-07-19,rt3,7,23
7959,18559,2022-07-19,rt4,6,19
7960,18560,2022-07-19,rt1,14,30
7961,18560,2022-07-19,rt2,20,40
7962,18560,2022-07-19,rt3,11,24
7963,18560,2022-07-19,rt4,7,15
7964,18561,2022-07-19,rt1,18,33
7965,18561,2022-07-19,rt2,20,40
7966,18561,2022-07-19,rt3,12,25
7967,18561,2022-07-19,rt4,4,9
7968,18562,2022-07-19,rt1,21,38
7969,18562,2022-07-19,rt2,15,34
7970,18562,2022-07-19,rt3,15,29
7971,18562,2022-07-19,rt4,11,20
7972,18563,2022-07-19,rt1,11,27
7973,18563,2022-07-19,rt2,11,29
7974,18563,2022-07-19,rt3,8,23
7975,18563,2022-07-19,rt4,7,18
7976,19558,2022-07-19,rt1,13,40
7977,19558,2022-07-19,rt2,13,39
7978,19558,2022-07-19,rt3,5,21
7979,19558,2022-07-19,rt4,2,7
7980,19559,2022-07-19,rt1,11,24
7981,19559,2022-07-19,rt2,19,41
7982,19559,2022-07-19,rt3,11,27
7983,19559,2022-07-19,rt4,1,3
7984,19560,2022-07-19,rt1,14,26
7985,19560,2022-07-19,rt2,18,38
7986,19560,2022-07-19,rt3,8,19
7987,19560,2022-07-19,rt4,9,16
7988,19561,2022-07-19,rt1,13,36
7989,19561,2022-07-19,rt2,20,45
7990,19561,2022-07-19,rt3,11,29
7991,19561,2022-07-19,rt4,3,7
7992,19562,2022-07-19,rt1,15,30
7993,19562,2022-07-19,rt2,10,23
7994,19562,2022-07-19,rt3,14,29
7995,19562,2022-07-19,rt4,6,14
7996,19563,2022-07-19,rt3,12,29
7997,19563,2022-07-19,rt1,13,30
7998,19563,2022-07-19,rt2,19,45
7999,19563,2022-07-19,rt4,2,6
8000,16558,2022-07-20,rt1,12,19
8001,16558,2022-07-20,rt2,10,22
8002,16558,2022-07-20,rt3,3,8
8003,16558,2022-07-20,rt4,2,3
8004,16559,2022-07-20,rt1,15,30
8005,16559,2022-07-20,rt2,19,41
8006,16559,2022-07-20,rt3,17,32
8007,16559,2022-07-20,rt4,10,18
8008,16560,2022-07-20,rt1,14,34
8009,16560,2022-07-20,rt2,16,34
8010,16560,2022-07-20,rt3,9,20
8011,16560,2022-07-20,rt4,3,7
8012,16561,2022-07-20,rt1,10,18
8013,16561,2022-07-20,rt2,12,24
8014,16561,2022-07-20,rt3,10,21
8015,16561,2022-07-20,rt4,6,10
8016,16562,2022-07-20,rt1,14,31
8017,16562,2022-07-20,rt2,18,43
8018,16562,2022-07-20,rt3,7,18
8019,16562,2022-07-20,rt4,2,6
8020,16563,2022-07-20,rt1,22,41
8021,16563,2022-07-20,rt2,19,38
8022,16563,2022-07-20,rt3,12,20
8023,16563,2022-07-20,rt4,10,18
8024,17558,2022-07-20,rt1,8,19
8025,17558,2022-07-20,rt2,23,50
8026,17558,2022-07-20,rt3,13,27
8027,17558,2022-07-20,rt4,2,6
8028,17559,2022-07-20,rt1,17,32
8029,17559,2022-07-20,rt2,22,39
8030,17559,2022-07-20,rt3,10,16
8031,17559,2022-07-20,rt4,8,14
8032,17560,2022-07-20,rt1,15,40
8033,17560,2022-07-20,rt2,18,45
8034,17560,2022-07-20,rt3,8,25
8035,17560,2022-07-20,rt4,5,13
8036,17561,2022-07-20,rt1,15,26
8037,17561,2022-07-20,rt2,21,36
8038,17561,2022-07-20,rt3,9,19
8039,17561,2022-07-20,rt4,3,4
8040,17562,2022-07-20,rt1,9,20
8041,17562,2022-07-20,rt2,10,30
8042,17562,2022-07-20,rt3,8,27
8043,17562,2022-07-20,rt4,2,6
8044,17563,2022-07-20,rt1,13,25
8045,17563,2022-07-20,rt2,24,44
8046,17563,2022-07-20,rt3,8,16
8047,17563,2022-07-20,rt4,8,19
8048,17564,2022-07-20,rt1,6,16
8049,17564,2022-07-20,rt2,12,40
8050,17564,2022-07-20,rt3,8,24
8051,17564,2022-07-20,rt4,6,17
8052,18558,2022-07-20,rt1,6,15
8053,18558,2022-07-20,rt2,12,30
8054,18558,2022-07-20,rt3,12,26
8055,18558,2022-07-20,rt4,8,20
8056,18559,2022-07-20,rt1,17,42
8057,18559,2022-07-20,rt2,14,44
8058,18559,2022-07-20,rt3,8,23
8059,18559,2022-07-20,rt4,6,19
8060,18560,2022-07-20,rt2,18,40
8061,18560,2022-07-20,rt1,14,30
8062,18560,2022-07-20,rt3,13,24
8063,18560,2022-07-20,rt4,8,15
8064,18561,2022-07-20,rt1,16,33
8065,18561,2022-07-20,rt2,21,40
8066,18561,2022-07-20,rt3,11,25
8067,18561,2022-07-20,rt4,5,9
8068,18562,2022-07-20,rt1,21,38
8069,18562,2022-07-20,rt2,17,34
8070,18562,2022-07-20,rt3,17,29
8071,18562,2022-07-20,rt4,11,20
8072,18563,2022-07-20,rt1,11,27
8073,18563,2022-07-20,rt2,13,29
8074,18563,2022-07-20,rt3,10,23
8075,18563,2022-07-20,rt4,7,18
8076,19558,2022-07-20,rt1,15,40
8077,19558,2022-07-20,rt2,14,39
8078,19558,2022-07-20,rt3,8,21
8079,19558,2022-07-20,rt4,2,7
8080,19559,2022-07-20,rt1,10,24
8081,19559,2022-07-20,rt2,18,41
8082,19559,2022-07-20,rt3,11,27
8083,19559,2022-07-20,rt4,2,3
8084,19560,2022-07-20,rt1,12,26
8085,19560,2022-07-20,rt2,20,38
8086,19560,2022-07-20,rt3,9,19
8087,19560,2022-07-20,rt4,8,16
8088,19561,2022-07-20,rt1,16,36
8089,19561,2022-07-20,rt2,18,45
8090,19561,2022-07-20,rt3,11,29
8091,19561,2022-07-20,rt4,2,7
8092,19562,2022-07-20,rt1,13,30
8093,19562,2022-07-20,rt2,13,23
8094,19562,2022-07-20,rt3,14,29
8095,19562,2022-07-20,rt4,7,14
8096,19563,2022-07-20,rt1,12,30
8097,19563,2022-07-20,rt2,20,45
8098,19563,2022-07-20,rt3,12,29
8099,19563,2022-07-20,rt4,2,6
8100,16558,2022-07-21,rt1,10,19
8101,16558,2022-07-21,rt2,11,22
8102,16558,2022-07-21,rt3,4,8
8103,16558,2022-07-21,rt4,2,3
8104,16559,2022-07-21,rt1,19,30
8105,16559,2022-07-21,rt2,19,41
8106,16559,2022-07-21,rt3,14,32
8107,16559,2022-07-21,rt4,8,18
8108,16560,2022-07-21,rt1,17,34
8109,16560,2022-07-21,rt2,15,34
8110,16560,2022-07-21,rt3,7,20
8111,16560,2022-07-21,rt4,3,7
8112,16561,2022-07-21,rt1,9,18
8113,16561,2022-07-21,rt2,13,24
8114,16561,2022-07-21,rt3,11,21
8115,16561,2022-07-21,rt4,5,10
8116,16562,2022-07-21,rt1,11,31
8117,16562,2022-07-21,rt2,17,43
8118,16562,2022-07-21,rt3,7,18
8119,16562,2022-07-21,rt4,3,6
8120,16563,2022-07-21,rt1,21,41
8121,16563,2022-07-21,rt2,21,38
8122,16563,2022-07-21,rt3,8,20
8123,16563,2022-07-21,rt4,10,18
8124,17558,2022-07-21,rt1,7,19
8125,17558,2022-07-21,rt2,20,50
8126,17558,2022-07-21,rt3,13,27
8127,17558,2022-07-21,rt4,2,6
8128,17559,2022-07-21,rt1,18,32
8129,17559,2022-07-21,rt2,20,39
8130,17559,2022-07-21,rt3,8,16
8131,17559,2022-07-21,rt4,7,14
8132,17560,2022-07-21,rt1,16,40
8133,17560,2022-07-21,rt2,20,45
8134,17560,2022-07-21,rt3,12,25
8135,17560,2022-07-21,rt4,5,13
8136,17561,2022-07-21,rt1,14,26
8137,17561,2022-07-21,rt2,18,36
8138,17561,2022-07-21,rt3,8,19
8139,17561,2022-07-21,rt4,3,4
8140,17562,2022-07-21,rt1,7,20
8141,17562,2022-07-21,rt2,12,30
8142,17562,2022-07-21,rt3,10,27
8143,17562,2022-07-21,rt4,3,6
8144,17563,2022-07-21,rt1,13,25
8145,17563,2022-07-21,rt2,21,44
8146,17563,2022-07-21,rt3,8,16
8147,17563,2022-07-21,rt4,10,19
8148,17564,2022-07-21,rt1,5,16
8149,17564,2022-07-21,rt2,13,40
8150,17564,2022-07-21,rt3,10,24
8151,17564,2022-07-21,rt4,7,17
8152,18558,2022-07-21,rt1,6,15
8153,18558,2022-07-21,rt2,11,30
8154,18558,2022-07-21,rt3,11,26
8155,18558,2022-07-21,rt4,9,20
8156,18559,2022-07-21,rt1,11,42
8157,18559,2022-07-21,rt2,17,44
8158,18559,2022-07-21,rt3,9,23
8159,18559,2022-07-21,rt4,6,19
8160,18560,2022-07-21,rt1,19,30
8161,18560,2022-07-21,rt2,27,40
8162,18560,2022-07-21,rt3,13,24
8163,18560,2022-07-21,rt4,7,15
8164,18561,2022-07-21,rt1,14,33
8165,18561,2022-07-21,rt2,20,40
8166,18561,2022-07-21,rt3,12,25
8167,18561,2022-07-21,rt4,4,9
8168,18562,2022-07-21,rt1,20,38
8169,18562,2022-07-21,rt2,19,34
8170,18562,2022-07-21,rt3,14,29
8171,18562,2022-07-21,rt4,10,20
8172,18563,2022-07-21,rt1,11,27
8173,18563,2022-07-21,rt2,12,29
8174,18563,2022-07-21,rt3,8,23
8175,18563,2022-07-21,rt4,9,18
8176,19558,2022-07-21,rt1,15,40
8177,19558,2022-07-21,rt2,13,39
8178,19558,2022-07-21,rt3,7,21
8179,19558,2022-07-21,rt4,3,7
8180,19559,2022-07-21,rt1,8,24
8181,19559,2022-07-21,rt2,17,41
8182,19559,2022-07-21,rt3,10,27
8183,19559,2022-07-21,rt4,2,3
8184,19560,2022-07-21,rt1,16,26
8185,19560,2022-07-21,rt2,16,38
8186,19560,2022-07-21,rt3,11,19
8187,19560,2022-07-21,rt4,7,16
8188,19561,2022-07-21,rt1,16,36
8189,19561,2022-07-21,rt2,17,45
8190,19561,2022-07-21,rt3,12,29
8191,19561,2022-07-21,rt4,3,7
8192,19562,2022-07-21,rt1,13,30
8193,19562,2022-07-21,rt2,11,23
8194,19562,2022-07-21,rt3,16,29
8195,19562,2022-07-21,rt4,8,14
8196,19563,2022-07-21,rt1,11,30
8197,19563,2022-07-21,rt2,19,45
8198,19563,2022-07-21,rt3,13,29
8199,19563,2022-07-21,rt4,2,6
8200,16558,2022-07-22,rt1,10,19
8201,16558,2022-07-22,rt2,12,22
8202,16558,2022-07-22,rt3,4,8
8203,16558,2022-07-22,rt4,2,3
8204,16559,2022-07-22,rt1,13,30
8205,16559,2022-07-22,rt2,20,41
8206,16559,2022-07-22,rt3,20,32
8207,16559,2022-07-22,rt4,9,18
8208,16560,2022-07-22,rt1,15,34
8209,16560,2022-07-22,rt2,15,34
8210,16560,2022-07-22,rt3,8,20
8211,16560,2022-07-22,rt4,3,7
8212,16561,2022-07-22,rt1,9,18
8213,16561,2022-07-22,rt2,14,24
8214,16561,2022-07-22,rt3,12,21
8215,16561,2022-07-22,rt4,5,10
8216,16562,2022-07-22,rt1,15,31
8217,16562,2022-07-22,rt2,15,43
8218,16562,2022-07-22,rt3,6,18
8219,16562,2022-07-22,rt4,3,6
8220,16563,2022-07-22,rt1,23,41
8221,16563,2022-07-22,rt2,20,38
8222,16563,2022-07-22,rt3,11,20
8223,16563,2022-07-22,rt4,10,18
8224,17558,2022-07-22,rt1,8,19
8225,17558,2022-07-22,rt2,19,50
8226,17558,2022-07-22,rt3,10,27
8227,17558,2022-07-22,rt4,3,6
8228,17559,2022-07-22,rt1,13,32
8229,17559,2022-07-22,rt2,23,39
8230,17559,2022-07-22,rt3,7,16
8231,17559,2022-07-22,rt4,7,14
8232,17560,2022-07-22,rt1,18,40
8233,17560,2022-07-22,rt2,20,45
8234,17560,2022-07-22,rt3,10,25
8235,17560,2022-07-22,rt4,7,13
8236,17561,2022-07-22,rt1,12,26
8237,17561,2022-07-22,rt2,18,36
8238,17561,2022-07-22,rt3,9,19
8239,17561,2022-07-22,rt4,3,4
8240,17562,2022-07-22,rt1,8,20
8241,17562,2022-07-22,rt2,11,30
8242,17562,2022-07-22,rt3,10,27
8243,17562,2022-07-22,rt4,2,6
8244,17563,2022-07-22,rt1,12,25
8245,17563,2022-07-22,rt2,21,44
8246,17563,2022-07-22,rt3,8,16
8247,17563,2022-07-22,rt4,12,19
8248,17564,2022-07-22,rt1,5,16
8249,17564,2022-07-22,rt2,14,40
8250,17564,2022-07-22,rt3,9,24
8251,17564,2022-07-22,rt4,6,17
8252,18558,2022-07-22,rt1,5,15
8253,18558,2022-07-22,rt2,13,30
8254,18558,2022-07-22,rt3,12,26
8255,18558,2022-07-22,rt4,9,20
8256,18559,2022-07-22,rt1,12,42
8257,18559,2022-07-22,rt2,19,44
8258,18559,2022-07-22,rt3,7,23
8259,18559,2022-07-22,rt4,6,19
8260,18560,2022-07-22,rt1,16,30
8261,18560,2022-07-22,rt2,20,40
8262,18560,2022-07-22,rt3,12,24
8263,18560,2022-07-22,rt4,8,15
8264,18561,2022-07-22,rt1,15,33
8265,18561,2022-07-22,rt2,23,40
8266,18561,2022-07-22,rt3,12,25
8267,18561,2022-07-22,rt4,4,9
8268,18562,2022-07-22,rt1,18,38
8269,18562,2022-07-22,rt2,17,34
8270,18562,2022-07-22,rt3,13,29
8271,18562,2022-07-22,rt4,11,20
8272,18563,2022-07-22,rt1,12,27
8273,18563,2022-07-22,rt2,12,29
8274,18563,2022-07-22,rt3,9,23
8275,18563,2022-07-22,rt4,8,18
8276,19558,2022-07-22,rt1,15,40
8277,19558,2022-07-22,rt2,14,39
8278,19558,2022-07-22,rt3,9,21
8279,19558,2022-07-22,rt4,4,7
8280,19559,2022-07-22,rt1,11,24
8281,19559,2022-07-22,rt2,18,41
8282,19559,2022-07-22,rt3,12,27
8283,19559,2022-07-22,rt4,1,3
8284,19560,2022-07-22,rt1,13,26
8285,19560,2022-07-22,rt2,23,38
8286,19560,2022-07-22,rt3,9,19
8287,19560,2022-07-22,rt4,8,16
8288,19561,2022-07-22,rt1,16,36
8289,19561,2022-07-22,rt2,18,45
8290,19561,2022-07-22,rt3,12,29
8291,19561,2022-07-22,rt4,3,7
8292,19562,2022-07-22,rt1,16,30
8293,19562,2022-07-22,rt2,14,23
8294,19562,2022-07-22,rt3,14,29
8295,19562,2022-07-22,rt4,7,14
8296,19563,2022-07-22,rt3,13,29
8297,19563,2022-07-22,rt1,14,30
8298,19563,2022-07-22,rt2,21,45
8299,19563,2022-07-22,rt4,2,6
8300,16558,2022-07-23,rt1,14,19
8301,16558,2022-07-23,rt2,18,22
8302,16558,2022-07-23,rt3,6,8
8303,16558,2022-07-23,rt4,3,3
8304,16559,2022-07-23,rt2,31,41
8305,16559,2022-07-23,rt1,21,30
8306,16559,2022-07-23,rt3,24,32
8307,16559,2022-07-23,rt4,15,18
8308,16560,2022-07-23,rt1,23,34
8309,16560,2022-07-23,rt2,18,34
8310,16560,2022-07-23,rt3,13,20
8311,16560,2022-07-23,rt4,4,7
8312,16561,2022-07-23,rt1,14,18
8313,16561,2022-07-23,rt2,18,24
8314,16561,2022-07-23,rt3,17,21
8315,16561,2022-07-23,rt4,8,10
8316,16562,2022-07-23,rt1,17,31
8317,16562,2022-07-23,rt2,26,43
8318,16562,2022-07-23,rt3,11,18
8319,16562,2022-07-23,rt4,4,6
8320,16563,2022-07-23,rt1,32,41
8321,16563,2022-07-23,rt2,27,38
8322,16563,2022-07-23,rt3,16,20
8323,16563,2022-07-23,rt4,12,18
8324,17558,2022-07-23,rt1,13,19
8325,17558,2022-07-23,rt2,30,50
8326,17558,2022-07-23,rt3,14,27
8327,17558,2022-07-23,rt4,3,6
8328,17559,2022-07-23,rt1,22,32
8329,17559,2022-07-23,rt2,32,39
8330,17559,2022-07-23,rt3,11,16
8331,17559,2022-07-23,rt4,11,14
8332,17560,2022-07-23,rt1,25,40
8333,17560,2022-07-23,rt2,26,45
8334,17560,2022-07-23,rt3,15,25
8335,17560,2022-07-23,rt4,8,13
8336,17561,2022-07-23,rt1,20,26
8337,17561,2022-07-23,rt2,26,36
8338,17561,2022-07-23,rt3,14,19
8339,17561,2022-07-23,rt4,3,4
8340,17562,2022-07-23,rt1,10,20
8341,17562,2022-07-23,rt2,13,30
8342,17562,2022-07-23,rt3,12,27
8343,17562,2022-07-23,rt4,3,6
8344,17563,2022-07-23,rt1,19,25
8345,17563,2022-07-23,rt2,32,44
8346,17563,2022-07-23,rt3,12,16
8347,17563,2022-07-23,rt4,15,19
8348,17564,2022-07-23,rt1,8,16
8349,17564,2022-07-23,rt2,23,40
8350,17564,2022-07-23,rt3,14,24
8351,17564,2022-07-23,rt4,9,17
8352,18558,2022-07-23,rt1,9,15
8353,18558,2022-07-23,rt2,18,30
8354,18558,2022-07-23,rt3,17,26
8355,18558,2022-07-23,rt4,12,20
8356,18559,2022-07-23,rt1,20,42
8357,18559,2022-07-23,rt2,22,44
8358,18559,2022-07-23,rt3,12,23
8359,18559,2022-07-23,rt4,10,19
8360,18560,2022-07-23,rt1,23,30
8361,18560,2022-07-23,rt2,28,40
8362,18560,2022-07-23,rt3,18,24
8363,18560,2022-07-23,rt4,13,15
8364,18561,2022-07-23,rt1,25,33
8365,18561,2022-07-23,rt2,30,40
8366,18561,2022-07-23,rt3,21,25
8367,18561,2022-07-23,rt4,7,9
8368,18562,2022-07-23,rt1,26,38
8369,18562,2022-07-23,rt2,27,34
8370,18562,2022-07-23,rt3,21,29
8371,18562,2022-07-23,rt4,16,20
8372,18563,2022-07-23,rt1,16,27
8373,18563,2022-07-23,rt2,16,29
8374,18563,2022-07-23,rt3,14,23
8375,18563,2022-07-23,rt4,10,18
8376,19558,2022-07-23,rt1,16,40
8377,19558,2022-07-23,rt2,19,39
8378,19558,2022-07-23,rt3,11,21
8379,19558,2022-07-23,rt4,4,7
8380,19559,2022-07-23,rt1,16,24
8381,19559,2022-07-23,rt2,25,41
8382,19559,2022-07-23,rt3,17,27
8383,19559,2022-07-23,rt4,2,3
8384,19560,2022-07-23,rt1,21,26
8385,19560,2022-07-23,rt2,32,38
8386,19560,2022-07-23,rt3,13,19
8387,19560,2022-07-23,rt4,12,16
8388,19561,2022-07-23,rt1,22,36
8389,19561,2022-07-23,rt2,29,45
8390,19561,2022-07-23,rt3,19,29
8391,19561,2022-07-23,rt4,4,7
8392,19562,2022-07-23,rt1,24,30
8393,19562,2022-07-23,rt2,16,23
8394,19562,2022-07-23,rt3,21,29
8395,19562,2022-07-23,rt4,10,14
8396,19563,2022-07-23,rt3,17,29
8397,19563,2022-07-23,rt1,19,30
8398,19563,2022-07-23,rt2,26,45
8399,19563,2022-07-23,rt4,3,6
8400,16558,2022-07-24,rt1,15,19
8401,16558,2022-07-24,rt2,17,22
8402,16558,2022-07-24,rt3,6,8
8403,16558,2022-07-24,rt4,3,3
8404,16559,2022-07-24,rt1,20,30
8405,16559,2022-07-24,rt2,29,41
8406,16559,2022-07-24,rt3,26,32
8407,16559,2022-07-24,rt4,12,18
8408,16560,2022-07-24,rt1,22,34
8409,16560,2022-07-24,rt2,23,34
8410,16560,2022-07-24,rt3,13,20
8411,16560,2022-07-24,rt4,5,7
8412,16561,2022-07-24,rt1,14,18
8413,16561,2022-07-24,rt2,18,24
8414,16561,2022-07-24,rt3,16,21
8415,16561,2022-07-24,rt4,8,10
8416,16562,2022-07-24,rt1,21,31
8417,16562,2022-07-24,rt2,27,43
8418,16562,2022-07-24,rt3,12,18
8419,16562,2022-07-24,rt4,3,6
8420,16563,2022-07-24,rt1,33,41
8421,16563,2022-07-24,rt2,30,38
8422,16563,2022-07-24,rt3,17,20
8423,16563,2022-07-24,rt4,14,18
8424,17558,2022-07-24,rt1,10,19
8425,17558,2022-07-24,rt2,30,50
8426,17558,2022-07-24,rt3,16,27
8427,17558,2022-07-24,rt4,3,6
8428,17559,2022-07-24,rt1,24,32
8429,17559,2022-07-24,rt2,28,39
8430,17559,2022-07-24,rt3,13,16
8431,17559,2022-07-24,rt4,11,14
8432,17560,2022-07-24,rt1,21,40
8433,17560,2022-07-24,rt2,28,45
8434,17560,2022-07-24,rt3,16,25
8435,17560,2022-07-24,rt4,9,13
8436,17561,2022-07-24,rt1,17,26
8437,17561,2022-07-24,rt2,27,36
8438,17561,2022-07-24,rt3,13,19
8439,17561,2022-07-24,rt4,3,4
8440,17562,2022-07-24,rt1,9,20
8441,17562,2022-07-24,rt2,15,30
8442,17562,2022-07-24,rt3,16,27
8443,17562,2022-07-24,rt4,3,6
8444,17563,2022-07-24,rt1,18,25
8445,17563,2022-07-24,rt2,33,44
8446,17563,2022-07-24,rt3,12,16
8447,17563,2022-07-24,rt4,13,19
8448,17564,2022-07-24,rt1,8,16
8449,17564,2022-07-24,rt2,20,40
8450,17564,2022-07-24,rt3,12,24
8451,17564,2022-07-24,rt4,9,17
8452,18558,2022-07-24,rt1,8,15
8453,18558,2022-07-24,rt2,16,30
8454,18558,2022-07-24,rt3,15,26
8455,18558,2022-07-24,rt4,12,20
8456,18559,2022-07-24,rt1,22,42
8457,18559,2022-07-24,rt2,23,44
8458,18559,2022-07-24,rt3,12,23
8459,18559,2022-07-24,rt4,11,19
8460,18560,2022-07-24,rt1,23,30
8461,18560,2022-07-24,rt2,31,40
8462,18560,2022-07-24,rt3,18,24
8463,18560,2022-07-24,rt4,10,15
8464,18561,2022-07-24,rt1,22,33
8465,18561,2022-07-24,rt2,26,40
8466,18561,2022-07-24,rt3,18,25
8467,18561,2022-07-24,rt4,7,9
8468,18562,2022-07-24,rt1,27,38
8469,18562,2022-07-24,rt2,22,34
8470,18562,2022-07-24,rt3,23,29
8471,18562,2022-07-24,rt4,13,20
8472,18563,2022-07-24,rt1,15,27
8473,18563,2022-07-24,rt2,17,29
8474,18563,2022-07-24,rt3,15,23
8475,18563,2022-07-24,rt4,9,18
8476,19558,2022-07-24,rt1,20,40
8477,19558,2022-07-24,rt2,17,39
8478,19558,2022-07-24,rt3,9,21
8479,19558,2022-07-24,rt4,3,7
8480,19559,2022-07-24,rt1,15,24
8481,19559,2022-07-24,rt2,24,41
8482,19559,2022-07-24,rt3,18,27
8483,19559,2022-07-24,rt4,2,3
8484,19560,2022-07-24,rt1,18,26
8485,19560,2022-07-24,rt2,25,38
8486,19560,2022-07-24,rt3,13,19
8487,19560,2022-07-24,rt4,13,16
8488,19561,2022-07-24,rt1,20,36
8489,19561,2022-07-24,rt2,25,45
8490,19561,2022-07-24,rt3,16,29
8491,19561,2022-07-24,rt4,4,7
8492,19562,2022-07-24,rt1,23,30
8493,19562,2022-07-24,rt2,16,23
8494,19562,2022-07-24,rt3,22,29
8495,19562,2022-07-24,rt4,12,14
8496,19563,2022-07-24,rt1,18,30
8497,19563,2022-07-24,rt2,25,45
8498,19563,2022-07-24,rt3,17,29
8499,19563,2022-07-24,rt4,4,6
8500,16558,2022-07-25,rt1,10,19
8501,16558,2022-07-25,rt2,10,22
8502,16558,2022-07-25,rt3,4,8
8503,16558,2022-07-25,rt4,2,3
8504,16559,2022-07-25,rt1,16,30
8505,16559,2022-07-25,rt2,20,41
8506,16559,2022-07-25,rt3,20,32
8507,16559,2022-07-25,rt4,11,18
8508,16560,2022-07-25,rt1,16,34
8509,16560,2022-07-25,rt2,12,34
8510,16560,2022-07-25,rt3,9,20
8511,16560,2022-07-25,rt4,2,7
8512,16561,2022-07-25,rt1,9,18
8513,16561,2022-07-25,rt2,11,24
8514,16561,2022-07-25,rt3,10,21
8515,16561,2022-07-25,rt4,5,10
8516,16562,2022-07-25,rt1,15,31
8517,16562,2022-07-25,rt2,15,43
8518,16562,2022-07-25,rt3,6,18
8519,16562,2022-07-25,rt4,3,6
8520,16563,2022-07-25,rt1,21,41
8521,16563,2022-07-25,rt2,25,38
8522,16563,2022-07-25,rt3,12,20
8523,16563,2022-07-25,rt4,8,18
8524,17558,2022-07-25,rt1,7,19
8525,17558,2022-07-25,rt2,23,50
8526,17558,2022-07-25,rt3,11,27
8527,17558,2022-07-25,rt4,3,6
8528,17559,2022-07-25,rt1,19,32
8529,17559,2022-07-25,rt2,17,39
8530,17559,2022-07-25,rt3,9,16
8531,17559,2022-07-25,rt4,7,14
8532,17560,2022-07-25,rt1,17,40
8533,17560,2022-07-25,rt2,22,45
8534,17560,2022-07-25,rt3,10,25
8535,17560,2022-07-25,rt4,5,13
8536,17561,2022-07-25,rt1,15,26
8537,17561,2022-07-25,rt2,20,36
8538,17561,2022-07-25,rt3,10,19
8539,17561,2022-07-25,rt4,2,4
8540,17562,2022-07-25,rt1,9,20
8541,17562,2022-07-25,rt2,11,30
8542,17562,2022-07-25,rt3,11,27
8543,17562,2022-07-25,rt4,2,6
8544,17563,2022-07-25,rt1,12,25
8545,17563,2022-07-25,rt2,24,44
8546,17563,2022-07-25,rt3,9,16
8547,17563,2022-07-25,rt4,9,19
8548,17564,2022-07-25,rt1,6,16
8549,17564,2022-07-25,rt2,12,40
8550,17564,2022-07-25,rt3,9,24
8551,17564,2022-07-25,rt4,7,17
8552,18558,2022-07-25,rt1,7,15
8553,18558,2022-07-25,rt2,13,30
8554,18558,2022-07-25,rt3,11,26
8555,18558,2022-07-25,rt4,7,20
8556,18559,2022-07-25,rt1,11,42
8557,18559,2022-07-25,rt2,13,44
8558,18559,2022-07-25,rt3,7,23
8559,18559,2022-07-25,rt4,7,19
8560,18560,2022-07-25,rt1,15,30
8561,18560,2022-07-25,rt2,20,40
8562,18560,2022-07-25,rt3,14,24
8563,18560,2022-07-25,rt4,8,15
8564,18561,2022-07-25,rt1,15,33
8565,18561,2022-07-25,rt2,20,40
8566,18561,2022-07-25,rt3,14,25
8567,18561,2022-07-25,rt4,5,9
8568,18562,2022-07-25,rt1,18,38
8569,18562,2022-07-25,rt2,19,34
8570,18562,2022-07-25,rt3,15,29
8571,18562,2022-07-25,rt4,10,20
8572,18563,2022-07-25,rt1,10,27
8573,18563,2022-07-25,rt2,11,29
8574,18563,2022-07-25,rt3,9,23
8575,18563,2022-07-25,rt4,8,18
8576,19558,2022-07-25,rt1,12,40
8577,19558,2022-07-25,rt2,11,39
8578,19558,2022-07-25,rt3,8,21
8579,19558,2022-07-25,rt4,2,7
8580,19559,2022-07-25,rt1,11,24
8581,19559,2022-07-25,rt2,16,41
8582,19559,2022-07-25,rt3,11,27
8583,19559,2022-07-25,rt4,2,3
8584,19560,2022-07-25,rt1,13,26
8585,19560,2022-07-25,rt2,19,38
8586,19560,2022-07-25,rt3,8,19
8587,19560,2022-07-25,rt4,9,16
8588,19561,2022-07-25,rt1,16,36
8589,19561,2022-07-25,rt2,20,45
8590,19561,2022-07-25,rt3,15,29
8591,19561,2022-07-25,rt4,2,7
8592,19562,2022-07-25,rt1,16,30
8593,19562,2022-07-25,rt2,12,23
8594,19562,2022-07-25,rt3,12,29
8595,19562,2022-07-25,rt4,10,14
8596,19563,2022-07-25,rt1,12,30
8597,19563,2022-07-25,rt2,20,45
8598,19563,2022-07-25,rt3,13,29
8599,19563,2022-07-25,rt4,2,6
8600,16558,2022-07-26,rt1,10,19
8601,16558,2022-07-26,rt2,12,22
8602,16558,2022-07-26,rt3,4,8
8603,16558,2022-07-26,rt4,2,3
8604,16559,2022-07-26,rt2,23,41
8605,16559,2022-07-26,rt1,19,30
8606,16559,2022-07-26,rt3,16,32
8607,16559,2022-07-26,rt4,10,18
8608,16560,2022-07-26,rt1,13,34
8609,16560,2022-07-26,rt2,13,34
8610,16560,2022-07-26,rt3,10,20
8611,16560,2022-07-26,rt4,3,7
